source,target,Timestamp
portis_ana,Esquerra_ERC,2023-04-01T06:21:41.000Z
renoinoi,royo1_royo,2023-04-01T06:21:06.000Z
renoinoi,elnacionalcat,2023-04-01T06:21:06.000Z
ectaporta,VilaWeb,2023-04-01T06:21:06.000Z
WillyMa38682369,valldasua,2023-04-01T06:20:57.000Z
j0anmate1,OnVasBarcelona,2023-04-01T06:19:47.000Z
MerceVidalIbae1,royo1_royo,2023-04-01T06:18:29.000Z
MerceVidalIbae1,elnacionalcat,2023-04-01T06:18:29.000Z
Bernat_Garrotxi,ArutiaRutia,2023-04-01T06:18:21.000Z
Bernat_Garrotxi,elnacionalcat,2023-04-01T06:18:21.000Z
Xquet,OnVasBarcelona,2023-04-01T06:18:17.000Z
isabelsk59,OnVasBarcelona,2023-04-01T06:17:49.000Z
MunicipisCAT,VilaWeb,2023-04-01T06:16:44.000Z
NuriMoBo,valldasua,2023-04-01T06:16:32.000Z
Muntsamar,vpartal,2023-04-01T06:15:45.000Z
FDuranRiu,OnVasBarcelona,2023-04-01T06:14:29.000Z
11joan2,royo1_royo,2023-04-01T06:14:07.000Z
11joan2,elnacionalcat,2023-04-01T06:14:07.000Z
Victoria__86070,TuTitaBuena8,2023-04-01T06:12:48.000Z
AltisentJosep,valldasua,2023-04-01T06:12:23.000Z
jcobegua,gemquim,2023-04-01T06:11:55.000Z
jcobegua,elnacionalcat,2023-04-01T06:11:55.000Z
jso2825,GuajeSalvaje,2023-04-01T06:11:54.000Z
torras_garcia,OnVasBarcelona,2023-04-01T06:11:51.000Z
josepm_giner,OnVasBarcelona,2023-04-01T06:10:16.000Z
lourdesurbiston,vpartal,2023-04-01T06:09:20.000Z
nerta_vila,x_oc_r,2023-04-01T06:09:14.000Z
Horta_Lliure,valldasua,2023-04-01T06:08:51.000Z
ahorasontusmie2,GuajeSalvaje,2023-04-01T06:07:42.000Z
Aidil_mata,elnacionalcat,2023-04-01T06:07:07.000Z
aracegea,_nadalgil,2023-04-01T06:05:51.000Z
aracegea,Esquerra_ERC,2023-04-01T06:05:51.000Z
vicente_lluis,OnVasBarcelona,2023-04-01T06:05:24.000Z
11joan2,_nadalgil,2023-04-01T06:04:25.000Z
11joan2,Esquerra_ERC,2023-04-01T06:04:25.000Z
bmillat,OnVasBarcelona,2023-04-01T06:04:00.000Z
finsalsousdetot,AlbanoDante76,2023-04-01T06:01:55.000Z
josepm_giner,OnVasBarcelona,2023-04-01T06:01:28.000Z
elCatalan_es,PareraEva,2023-04-01T06:00:36.000Z
elCatalan_es,elCatalan_es,2023-04-01T06:00:36.000Z
antonisoy,vpartal,2023-04-01T05:59:55.000Z
almallep,_nadalgil,2023-04-01T05:58:08.000Z
almallep,Esquerra_ERC,2023-04-01T05:58:08.000Z
xurmer,x_oc_r,2023-04-01T05:56:16.000Z
bmillat,_nadalgil,2023-04-01T05:55:09.000Z
bmillat,Esquerra_ERC,2023-04-01T05:55:09.000Z
jnovi_biozym,OnVasBarcelona,2023-04-01T05:54:56.000Z
I_love_mornings,sdemaya,2023-04-01T05:54:42.000Z
jcobegua,_nadalgil,2023-04-01T05:53:17.000Z
jcobegua,Esquerra_ERC,2023-04-01T05:53:17.000Z
carlosmga2015,AlbanoDante76,2023-04-01T05:51:50.000Z
carlosmga2015,AlbanoDante76,2023-04-01T05:51:46.000Z
MeresMoss,vpartal,2023-04-01T05:51:02.000Z
RosaCaroOrtiz1,valldasua,2023-04-01T05:49:01.000Z
josino63,_nadalgil,2023-04-01T05:44:39.000Z
josino63,Esquerra_ERC,2023-04-01T05:44:39.000Z
elmexi_,GuajeSalvaje,2023-04-01T05:44:34.000Z
xurmer,AlbanoDante76,2023-04-01T05:44:07.000Z
CarlesG16,x_oc_r,2023-04-01T05:43:11.000Z
pollastret,GuajeSalvaje,2023-04-01T05:42:09.000Z
dcoscu,EnricMorenoMig1,2023-04-01T05:41:39.000Z
dcoscu,muscluman,2023-04-01T05:41:39.000Z
dcoscu,Carme_A_C,2023-04-01T05:41:39.000Z
dcoscu,francescd,2023-04-01T05:41:39.000Z
dcoscu,MagdaOranich,2023-04-01T05:41:39.000Z
dcoscu,JuntsXCat,2023-04-01T05:41:39.000Z
dcoscu,MagdaOranich,2023-04-01T05:41:39.000Z
DUISISI,riverolavic,2023-04-01T05:41:14.000Z
JoanRub45406634,mnogueras55,2023-04-01T05:40:21.000Z
MontsePellon,OnVasBarcelona,2023-04-01T05:37:08.000Z
miquel_tb,OnVasBarcelona,2023-04-01T05:35:27.000Z
VSapienti,joseantich,2023-04-01T05:33:49.000Z
VSapienti,jordi_palmer,2023-04-01T05:33:49.000Z
VSapienti,elnacionalcat,2023-04-01T05:33:49.000Z
jcarmonae,BCNmetropoli,2023-04-01T05:32:27.000Z
chcatala,OnVasBarcelona,2023-04-01T05:32:18.000Z
9davidgrau,AlbanoDante76,2023-04-01T05:31:19.000Z
Araceli71900329,davidlois_UNED,2023-04-01T05:29:15.000Z
Yolanda_eLe,loulancho,2023-04-01T05:27:34.000Z
Yolanda_eLe,AntonioNuoDaz,2023-04-01T05:27:34.000Z
anjorma3,_nadalgil,2023-04-01T05:27:24.000Z
anjorma3,Esquerra_ERC,2023-04-01T05:27:24.000Z
InmaVelascoJuez,miqueliceta,2023-04-01T05:25:55.000Z
InmaVelascoJuez,macedogisela8,2023-04-01T05:25:55.000Z
InmaVelascoJuez,elperiodico,2023-04-01T05:25:55.000Z
MontseL77993268,AlbanoDante76,2023-04-01T05:23:50.000Z
MontseL77993268,AlbanoDante76,2023-04-01T05:23:48.000Z
portis_ana,royo1_royo,2023-04-01T05:23:39.000Z
portis_ana,elnacionalcat,2023-04-01T05:23:39.000Z
julinhosbraun,davidlois_UNED,2023-04-01T05:21:39.000Z
jordimartinlope,bcnencomu,2023-04-01T05:20:47.000Z
portis_ana,valldasua,2023-04-01T05:20:05.000Z
Annadd661,mnogueras55,2023-04-01T05:16:00.000Z
mnogueras55,elnacionalcat,2023-04-01T05:09:17.000Z
vinclescomunica,AlbanoDante76,2023-04-01T05:08:08.000Z
pilinya,OnVasBarcelona,2023-04-01T05:07:34.000Z
pilinya,OnVasBarcelona,2023-04-01T05:05:55.000Z
lluis_monica,OnVasBarcelona,2023-04-01T05:05:53.000Z
VaAserQueNo2021,GuajeSalvaje,2023-04-01T05:04:15.000Z
go_bcn,MiguelMV1984,2023-04-01T05:03:23.000Z
carmontane,AlbanoDante76,2023-04-01T04:59:36.000Z
sh_roser,AlbanoDante76,2023-04-01T04:58:43.000Z
CescAldabo,AlbanoDante76,2023-04-01T04:57:07.000Z
AndreuSimon2,AlbanoDante76,2023-04-01T04:55:30.000Z
AndreuSimon2,AlbanoDante76,2023-04-01T04:55:22.000Z
CanigoCarme,zanartuvdg,2023-04-01T04:54:32.000Z
nosa96746091,_nadalgil,2023-04-01T04:50:04.000Z
nosa96746091,Esquerra_ERC,2023-04-01T04:50:04.000Z
espejelJP,rosasuri,2023-04-01T04:48:14.000Z
jorgestevez05,GuajeSalvaje,2023-04-01T04:45:30.000Z
Carbo_j,riverolavic,2023-04-01T04:43:58.000Z
anna_setembre,AlbanoDante76,2023-04-01T04:40:47.000Z
anna_setembre,AlbanoDante76,2023-04-01T04:40:34.000Z
Cuca67073017,OnVasBarcelona,2023-04-01T04:35:55.000Z
TheHunt40015980,OnVasBarcelona,2023-04-01T04:35:44.000Z
Cuca67073017,_nadalgil,2023-04-01T04:35:32.000Z
Cuca67073017,Esquerra_ERC,2023-04-01T04:35:32.000Z
Cuca67073017,royo1_royo,2023-04-01T04:25:06.000Z
Cuca67073017,elnacionalcat,2023-04-01T04:25:06.000Z
JantocE,GuajeSalvaje,2023-04-01T04:22:34.000Z
Cuca67073017,OnVasBarcelona,2023-04-01T04:18:32.000Z
Cuca67073017,valldasua,2023-04-01T04:18:17.000Z
agrau126,gemquim,2023-04-01T04:17:40.000Z
agrau126,elnacionalcat,2023-04-01T04:17:40.000Z
OtgerCathalo,carmenboschmar8,2023-04-01T04:16:03.000Z
OtgerCathalo,elnacionalcat,2023-04-01T04:16:03.000Z
carles_creixell,sdemaya,2023-04-01T04:15:18.000Z
carles_creixell,MariaMiquel1,2023-04-01T04:14:09.000Z
jomismoyo,OnVasBarcelona,2023-04-01T04:14:01.000Z
carles_creixell,rogerdelluria14,2023-04-01T04:10:25.000Z
agrau126,royo1_royo,2023-04-01T04:06:01.000Z
agrau126,elnacionalcat,2023-04-01T04:06:01.000Z
pepelu1801,x_oc_r,2023-04-01T04:03:28.000Z
SomSuperiors,OnVasBarcelona,2023-04-01T04:03:16.000Z
SomSuperiors,OnVasBarcelona,2023-04-01T04:03:09.000Z
lagartiyo_,ToroenReposo,2023-04-01T03:57:08.000Z
jopirov,ArutiaRutia,2023-04-01T03:54:48.000Z
jopirov,elnacionalcat,2023-04-01T03:54:48.000Z
Axelman72,BCNmetropoli,2023-04-01T03:49:44.000Z
paliuotes,vpartal,2023-04-01T03:49:29.000Z
popeyina,OnVasBarcelona,2023-04-01T03:48:34.000Z
NOSOCESPANYOLB,AlbanoDante76,2023-04-01T03:45:26.000Z
NOSOCESPANYOLB,AlbanoDante76,2023-04-01T03:45:13.000Z
Escadusser,AlbanoDante76,2023-04-01T03:36:50.000Z
1Jaume,AlbanoDante76,2023-04-01T03:33:06.000Z
CescXesko,HoradeJugar,2023-04-01T03:32:06.000Z
Axelman72,carmenboschmar8,2023-04-01T03:25:00.000Z
Axelman72,elnacionalcat,2023-04-01T03:25:00.000Z
Cuca67073017,OnVasBarcelona,2023-04-01T03:21:21.000Z
Dc22Martin,GuajeSalvaje,2023-04-01T03:20:43.000Z
SocFranC,_nadalgil,2023-04-01T03:17:55.000Z
SocFranC,Esquerra_ERC,2023-04-01T03:17:55.000Z
JulioMartnezFo1,VilaWeb,2023-04-01T03:16:26.000Z
Arnaufinselsous,BCNmetropoli,2023-04-01T03:11:18.000Z
annsalar,royo1_royo,2023-04-01T02:55:00.000Z
annsalar,elnacionalcat,2023-04-01T02:55:00.000Z
ValldeperasAna,AlbanoDante76,2023-04-01T02:46:20.000Z
juanespejelj,miqueliceta,2023-04-01T02:45:45.000Z
juanespejelj,macedogisela8,2023-04-01T02:45:45.000Z
juanespejelj,elperiodico,2023-04-01T02:45:45.000Z
Goliat2090,BCNmetropoli,2023-04-01T02:45:28.000Z
Goliat2090,OnVasBarcelona,2023-04-01T02:45:22.000Z
240970fam,GuajeSalvaje,2023-04-01T02:45:11.000Z
Goliat2090,OnVasBarcelona,2023-04-01T02:44:24.000Z
asenye,AlbanoDante76,2023-04-01T02:37:14.000Z
Xavi91186804,valldasua,2023-04-01T02:32:42.000Z
ferfercarpediem,GuajeSalvaje,2023-04-01T02:31:09.000Z
ngelsSol2,vpartal,2023-04-01T02:28:14.000Z
jaumeroldos,xaviertrias,2023-04-01T02:24:57.000Z
CarmeLlobregat,_nadalgil,2023-04-01T02:17:48.000Z
CarmeLlobregat,Esquerra_ERC,2023-04-01T02:17:48.000Z
Alejcesc,guillelopez_,2023-04-01T02:16:36.000Z
Alejcesc,AinaVS,2023-04-01T02:16:36.000Z
Alejcesc,xaviertrias,2023-04-01T02:16:36.000Z
Oriol20174383,VilaWeb,2023-04-01T02:16:20.000Z
gatell_23,sdemaya,2023-04-01T02:14:14.000Z
ikassten,OnVasBarcelona,2023-04-01T02:07:12.000Z
Sergi52897844,AlbanoDante76,2023-04-01T01:58:38.000Z
jaumeroldos,gemquim,2023-04-01T01:54:52.000Z
jaumeroldos,elnacionalcat,2023-04-01T01:54:52.000Z
davidgraubatlle,joseantich,2023-04-01T01:53:50.000Z
davidgraubatlle,jordi_palmer,2023-04-01T01:53:50.000Z
davidgraubatlle,elnacionalcat,2023-04-01T01:53:50.000Z
xaviervilanova1,joseantich,2023-04-01T01:39:48.000Z
xaviervilanova1,jordi_palmer,2023-04-01T01:39:48.000Z
xaviervilanova1,elnacionalcat,2023-04-01T01:39:48.000Z
Salvia06287149,royo1_royo,2023-04-01T01:39:41.000Z
Salvia06287149,elnacionalcat,2023-04-01T01:39:41.000Z
esperanttot,OnVasBarcelona,2023-04-01T01:39:05.000Z
Aitali04,ArutiaRutia,2023-04-01T01:34:36.000Z
Aitali04,elnacionalcat,2023-04-01T01:34:36.000Z
esperanttot,OnVasBarcelona,2023-04-01T01:31:45.000Z
Aitali04,royo1_royo,2023-04-01T01:29:59.000Z
Aitali04,elnacionalcat,2023-04-01T01:29:59.000Z
esoesasiono,GuajeSalvaje,2023-04-01T01:27:13.000Z
Julita82728269,valldasua,2023-04-01T01:00:49.000Z
Poxci53,royo1_royo,2023-04-01T00:57:53.000Z
Poxci53,elnacionalcat,2023-04-01T00:57:53.000Z
juhvoi,sdemaya,2023-04-01T00:47:55.000Z
Kilmo0,OnVasBarcelona,2023-04-01T00:45:23.000Z
montse_f666,OnVasBarcelona,2023-04-01T00:45:19.000Z
darty016,vpartal,2023-04-01T00:42:50.000Z
Poxci53,Cobi_Bcn,2023-04-01T00:41:17.000Z
darty016,VilaWeb,2023-04-01T00:41:04.000Z
XARLIPIU,AlbanoDante76,2023-04-01T00:39:45.000Z
ClunaJosep,vpartal,2023-04-01T00:38:49.000Z
xavitus13,OnVasBarcelona,2023-04-01T00:37:33.000Z
montse_f666,OnVasBarcelona,2023-04-01T00:36:58.000Z
Eulalia_Serra_,joseantich,2023-04-01T00:36:42.000Z
Eulalia_Serra_,jordi_palmer,2023-04-01T00:36:42.000Z
Eulalia_Serra_,elnacionalcat,2023-04-01T00:36:42.000Z
isabelgr67,OnVasBarcelona,2023-04-01T00:34:50.000Z
eajdunx,valldasua,2023-04-01T00:29:31.000Z
XARLIPIU,ArutiaRutia,2023-04-01T00:28:27.000Z
XARLIPIU,elnacionalcat,2023-04-01T00:28:27.000Z
Cuquileti1,_nadalgil,2023-04-01T00:26:49.000Z
Cuquileti1,Esquerra_ERC,2023-04-01T00:26:49.000Z
Fina96425085,x_oc_r,2023-04-01T00:25:19.000Z
PakiEgeaAponte,royo1_royo,2023-04-01T00:23:56.000Z
PakiEgeaAponte,elnacionalcat,2023-04-01T00:23:56.000Z
GuilleMolinas1,x_oc_r,2023-04-01T00:22:48.000Z
MoixAlbert,_nadalgil,2023-04-01T00:22:36.000Z
MoixAlbert,Esquerra_ERC,2023-04-01T00:22:36.000Z
CatalunyaJa,valldasua,2023-04-01T00:18:00.000Z
YURILUK,OnVasBarcelona,2023-04-01T00:14:48.000Z
alextuitaire,ArutiaRutia,2023-04-01T00:14:45.000Z
alextuitaire,elnacionalcat,2023-04-01T00:14:45.000Z
JaumeTPrim1,AlbanoDante76,2023-04-01T00:13:51.000Z
Cuquileti1,royo1_royo,2023-04-01T00:11:57.000Z
Cuquileti1,elnacionalcat,2023-04-01T00:11:57.000Z
FrankMDPhD1,ArutiaRutia,2023-04-01T00:09:03.000Z
FrankMDPhD1,elnacionalcat,2023-04-01T00:09:03.000Z
pb_sincensura,OnVasBarcelona,2023-04-01T00:08:20.000Z
brugatjordi,AlbanoDante76,2023-04-01T00:07:08.000Z
alextgd,Cesar_Opinions,2023-04-01T00:06:28.000Z
alextgd,HeiwaPaz,2023-04-01T00:06:28.000Z
agustilopezserr,AlbanoDante76,2023-04-01T00:03:47.000Z
agustilopezserr,AlbanoDante76,2023-04-01T00:03:38.000Z
colau_anti,OnVasBarcelona,2023-04-01T00:03:24.000Z
jaumeroldos,ArutiaRutia,2023-04-01T00:02:22.000Z
jaumeroldos,elnacionalcat,2023-04-01T00:02:22.000Z
carlespenaroig,Eduardo54812683,2023-04-11T19:58:20.000Z
VicenteMolina9,AlbertoCaliu,2023-04-11T19:57:52.000Z
Vicentecf61,AlbertoCaliu,2023-04-11T19:56:15.000Z
ethel_baraona,bcnencomu,2023-04-11T19:55:50.000Z
ethel_baraona,sanchezcastejon,2023-04-11T19:55:50.000Z
Sergio_Camoiras,AlbertoCaliu,2023-04-11T19:53:53.000Z
paubassets,xriusenoticies,2023-04-11T19:53:09.000Z
paubassets,enoticiescat,2023-04-11T19:53:09.000Z
Niker10R,xriusenoticies,2023-04-11T19:52:57.000Z
Niker10R,enoticiescat,2023-04-11T19:52:57.000Z
JuntsxStAndreu,JuntsXCatSSTG,2023-04-11T19:52:26.000Z
JuntsxStAndreu,xaviertrias,2023-04-11T19:52:26.000Z
ramonluisfl,AlbertoCaliu,2023-04-11T19:52:20.000Z
miquelprats5,naranjer,2023-04-11T19:49:46.000Z
valents_rubi,oscar_benitez_b,2023-04-11T19:49:46.000Z
piluquitaf,AlbertoCaliu,2023-04-11T19:49:41.000Z
montca224,OnVasBarcelona,2023-04-11T19:49:09.000Z
HectorFdezCuerv,btvnoticies,2023-04-11T19:49:09.000Z
AntonParera15,jimmybaucells,2023-04-11T19:49:01.000Z
marta_866,AmorGalletitas,2023-04-11T19:48:35.000Z
marta_866,joanbaldovi,2023-04-11T19:48:35.000Z
marta_866,CercaniasVLC,2023-04-11T19:48:35.000Z
marta_866,SocialistesVal,2023-04-11T19:48:35.000Z
marta_866,ppcv,2023-04-11T19:48:35.000Z
marta_866,metrovalencia,2023-04-11T19:48:35.000Z
marta_866,Renfe,2023-04-11T19:48:35.000Z
Eurus_Ire,AlbertoCaliu,2023-04-11T19:47:26.000Z
AntonParera15,btvnoticies,2023-04-11T19:45:48.000Z
AntonioRosLlam1,xriusenoticies,2023-04-11T19:44:00.000Z
AntonioRosLlam1,enoticiescat,2023-04-11T19:44:00.000Z
Jogami68,AlbertoCaliu,2023-04-11T19:43:02.000Z
Victor46146826,AlbertoCaliu,2023-04-11T19:42:43.000Z
Flius2,OnVasBarcelona,2023-04-11T19:41:37.000Z
magdaoriap,elswatdelbarrio,2023-04-11T19:41:28.000Z
AntonParera15,iellakuria,2023-04-11T19:40:57.000Z
AntonParera15,germangbernet,2023-04-11T19:40:57.000Z
JMAragorn,OnVasBarcelona,2023-04-11T19:40:55.000Z
Espiritada1,xriusenoticies,2023-04-11T19:40:51.000Z
Espiritada1,enoticiescat,2023-04-11T19:40:51.000Z
AleixSentmenat,OnVasBarcelona,2023-04-11T19:40:20.000Z
wallcarca,elswatdelbarrio,2023-04-11T19:40:05.000Z
Scharfschutze,AlbertoCaliu,2023-04-11T19:40:00.000Z
begonys,pennylanebcn,2023-04-11T19:39:37.000Z
alfkamon,contrastado,2023-04-11T19:39:16.000Z
X_Lalena_X,kikoP9,2023-04-11T19:38:44.000Z
valents_cat,jimmybaucells,2023-04-11T19:36:48.000Z
casanova_paco,bcnencomu,2023-04-11T19:36:14.000Z
Anuski24158940,astaroth75,2023-04-11T19:36:07.000Z
Anuski24158940,elmundoes,2023-04-11T19:36:07.000Z
alvaroclapes,JuntsXCatSSTG,2023-04-11T19:36:05.000Z
alvaroclapes,xaviertrias,2023-04-11T19:36:05.000Z
YURILUK,OnVasBarcelona,2023-04-11T19:35:40.000Z
casanova_paco,jessicaalbiach,2023-04-11T19:35:02.000Z
casanova_paco,NewEconomyForum,2023-04-11T19:35:02.000Z
aligatrencada,jcorbalan,2023-04-11T19:34:53.000Z
Muoz1Jaume,squad_milf,2023-04-11T19:34:52.000Z
loremediaremos,AlbertoCaliu,2023-04-11T19:34:51.000Z
Monicavaldosan,jessicaalbiach,2023-04-11T19:33:32.000Z
Monicavaldosan,NewEconomyForum,2023-04-11T19:33:32.000Z
Hipocresiaabso1,Eduardo54812683,2023-04-11T19:33:18.000Z
rafaelaranda215,contrastado,2023-04-11T19:33:11.000Z
javiercanderod,jimmybaucells,2023-04-11T19:33:05.000Z
roserbonet,OnVasBarcelona,2023-04-11T19:32:01.000Z
elcandelcielo,naranjer,2023-04-11T19:31:42.000Z
Canariona64,_Juan__A,2023-04-11T19:31:39.000Z
jmartigalbis,JuntsXCatSSTG,2023-04-11T19:31:33.000Z
jmartigalbis,xaviertrias,2023-04-11T19:31:33.000Z
CrisAP97,AlbertoCaliu,2023-04-11T19:31:32.000Z
Pola73296685,alixx06,2023-04-11T19:31:08.000Z
rafaeljcortesp,astaroth75,2023-04-11T19:31:06.000Z
rafaeljcortesp,elmundoes,2023-04-11T19:31:06.000Z
DatiuSalvia,Eduardo54812683,2023-04-11T19:30:13.000Z
AurelioLo2,astaroth75,2023-04-11T19:29:24.000Z
AurelioLo2,elmundoes,2023-04-11T19:29:24.000Z
JoanFerrerBerm1,squad_milf,2023-04-11T19:28:38.000Z
Aldonza_Ruiz,astaroth75,2023-04-11T19:28:25.000Z
Aldonza_Ruiz,elmundoes,2023-04-11T19:28:25.000Z
16DarHamed,AlbertoCaliu,2023-04-11T19:28:18.000Z
MontseCantinMas,JuntsXCatSSTG,2023-04-11T19:28:11.000Z
MontseCantinMas,xaviertrias,2023-04-11T19:28:11.000Z
micasaestalejos,capTercio,2023-04-11T19:27:19.000Z
Sr_Nachosaranda,astaroth75,2023-04-11T19:27:06.000Z
Sr_Nachosaranda,elmundoes,2023-04-11T19:27:06.000Z
lurdes_tesor,la_UPC,2023-04-11T19:26:24.000Z
lurdes_tesor,cecilioangulo,2023-04-11T19:26:24.000Z
lurdes_tesor,ulisescortes,2023-04-11T19:26:24.000Z
lurdes_tesor,KarinagibertK,2023-04-11T19:26:24.000Z
mpb513,JuntsXCatSSTG,2023-04-11T19:24:55.000Z
mpb513,xaviertrias,2023-04-11T19:24:55.000Z
carbmarga,xriusenoticies,2023-04-11T19:24:52.000Z
carbmarga,enoticiescat,2023-04-11T19:24:52.000Z
alixx06,Manux63Bao,2023-04-11T19:24:29.000Z
alixx06,alixx06,2023-04-11T19:24:29.000Z
alixx06,pajari_to_,2023-04-11T19:24:29.000Z
JordiSerrat10,squad_milf,2023-04-11T19:24:01.000Z
Alejandrooromay,OperaRosa,2023-04-11T19:23:53.000Z
drs59ad,EUStBoi,2023-04-11T19:23:34.000Z
drs59ad,CCOOAvanzaBaix,2023-04-11T19:23:34.000Z
drs59ad,Mobilitat_AMB,2023-04-11T19:23:34.000Z
CifuentesJordi,naranjer,2023-04-11T19:22:44.000Z
JuntsXCatSSTG,xaviertrias,2023-04-11T19:21:28.000Z
Alejand30423810,AlbertoCaliu,2023-04-11T19:20:30.000Z
Fer29640318,AlbertoCaliu,2023-04-11T19:20:07.000Z
AnaGmez25546174,shibabcn,2023-04-11T19:20:03.000Z
AnaGmez25546174,AnaGmez25546174,2023-04-11T19:20:03.000Z
AnaGmez25546174,VOX_Congreso,2023-04-11T19:20:03.000Z
Brmro73Marian,Brmro73Marian,2023-04-11T19:18:55.000Z
javivi55,SanWicente,2023-04-11T19:17:23.000Z
Laperla87022871,AlbertoCaliu,2023-04-11T19:16:00.000Z
Legador,xriusenoticies,2023-04-11T19:15:55.000Z
Legador,enoticiescat,2023-04-11T19:15:55.000Z
EEstarlich,OnVasBarcelona,2023-04-11T19:15:43.000Z
MarilenBarcelo,oscar_benitez_b,2023-04-11T19:14:08.000Z
luna555666,OnVasBarcelona,2023-04-11T19:13:41.000Z
dorado_mari,AlbertoCaliu,2023-04-11T19:13:30.000Z
Segunda13Vida,AlbertoCaliu,2023-04-11T19:13:04.000Z
turminder_xuss,jaumecollboni,2023-04-11T19:12:54.000Z
poppi201986,AlbertoCaliu,2023-04-11T19:11:25.000Z
raul_gascon,contrastado,2023-04-11T19:11:24.000Z
merce_river,OnVasBarcelona,2023-04-11T19:11:02.000Z
Benjamiaru,Eduardo54812683,2023-04-11T19:10:18.000Z
acataclot,kikoP9,2023-04-11T19:10:08.000Z
Quimberenguer,Eduardo54812683,2023-04-11T19:08:54.000Z
GabrielKamal23,btvnoticies,2023-04-11T19:08:19.000Z
capipota,Annuska34,2023-04-11T19:07:57.000Z
m5a5r5i5,AlbertoCaliu,2023-04-11T19:06:43.000Z
jalocu1960,AlbertoCaliu,2023-04-11T19:06:04.000Z
josepguarro,naranjer,2023-04-11T19:05:00.000Z
villarquemado,AlbertoCaliu,2023-04-11T19:04:28.000Z
Carol98275080,AlbertoCaliu,2023-04-11T19:03:48.000Z
succeDani,XavierRoura,2023-04-11T19:03:25.000Z
succeDani,arrosambpesols,2023-04-11T19:03:25.000Z
imacaro,LORETTA_FPJ,2023-04-11T19:03:03.000Z
imacaro,GraaLpez,2023-04-11T19:03:03.000Z
imacaro,Antonio72112202,2023-04-11T19:03:03.000Z
valldasua,squad_milf,2023-04-11T19:02:27.000Z
GabrielKamal23,btvnoticies,2023-04-11T19:02:08.000Z
cecilioangulo,CIT_UPC,2023-04-11T19:00:20.000Z
cecilioangulo,bcn_ajuntament,2023-04-11T19:00:20.000Z
cecilioangulo,la_UPC,2023-04-11T19:00:02.000Z
cecilioangulo,cecilioangulo,2023-04-11T19:00:02.000Z
cecilioangulo,ulisescortes,2023-04-11T19:00:02.000Z
cecilioangulo,KarinagibertK,2023-04-11T19:00:02.000Z
neusvilella,Eduardo54812683,2023-04-11T18:59:39.000Z
musk72,Eduardo54812683,2023-04-11T18:59:28.000Z
Ferfersix,AlbertoCaliu,2023-04-11T18:58:25.000Z
Rosa29240097,AlbertoCaliu,2023-04-11T18:58:18.000Z
Maria08486940,squad_milf,2023-04-11T18:57:54.000Z
tsala3,Naturallibres,2023-04-11T18:57:54.000Z
Franois07404965,Eduardo54812683,2023-04-11T18:57:53.000Z
idemserra,crpandemonium,2023-04-11T18:57:04.000Z
manyac4,Eduardo54812683,2023-04-11T18:56:31.000Z
Ktisis_M,OnVasBarcelona,2023-04-11T18:55:04.000Z
sabater_vilella,Eduardo54812683,2023-04-11T18:54:43.000Z
LisardLoboLobo1,juanarza,2023-04-11T18:54:21.000Z
Kitten0409,pennylanebcn,2023-04-11T18:53:54.000Z
MARICAR89429892,AlbertoCaliu,2023-04-11T18:53:09.000Z
qunxita,LauraMartiBCN,2023-04-11T18:52:39.000Z
svettasan,Eduardo54812683,2023-04-11T18:51:44.000Z
skepha1965,Eduardo54812683,2023-04-11T18:51:12.000Z
RubenDatito,AlbertoCaliu,2023-04-11T18:51:02.000Z
brmgirona,Eduardo54812683,2023-04-11T18:50:15.000Z
Tarsi46220811,naranjer,2023-04-11T18:49:29.000Z
quelcolom,OnVasBarcelona,2023-04-11T18:49:05.000Z
MasMaderaaa,xriusenoticies,2023-04-11T18:48:42.000Z
MasMaderaaa,enoticiescat,2023-04-11T18:48:42.000Z
svettasan,OnVasBarcelona,2023-04-11T18:48:36.000Z
fempaisatothora,Eduardo54812683,2023-04-11T18:47:50.000Z
barber_santiago,AlbertoCaliu,2023-04-11T18:47:31.000Z
lloberenc,kikoP9,2023-04-11T18:47:13.000Z
esther36419080,contrastado,2023-04-11T18:47:07.000Z
jordi5mirabet,Eduardo54812683,2023-04-11T18:46:53.000Z
EscuriolaJuan,AlbertoCaliu,2023-04-11T18:46:03.000Z
Maryclaire331,AlbertoCaliu,2023-04-11T18:46:00.000Z
idemserra,AlbertoCaliu,2023-04-11T18:45:13.000Z
carneisabel,elswatdelbarrio,2023-04-11T18:44:46.000Z
Simonetta20,OnVasBarcelona,2023-04-11T18:44:24.000Z
JosepAlbaArtig3,kikoP9,2023-04-11T18:44:02.000Z
Maryita63766057,TheObjective_es,2023-04-11T18:42:34.000Z
ClashComuni,SiQuizas,2023-04-11T18:42:24.000Z
DGom__,AlbertoCaliu,2023-04-11T18:42:21.000Z
PRBdeJ,AlbertoCaliu,2023-04-11T18:41:02.000Z
serafin_ro,xriusenoticies,2023-04-11T18:39:07.000Z
serafin_ro,enoticiescat,2023-04-11T18:39:07.000Z
1965Eenrique,AlbertoCaliu,2023-04-11T18:38:45.000Z
FredericFede,Eduardo54812683,2023-04-11T18:37:38.000Z
Ariman06,AlbertoCaliu,2023-04-11T18:37:07.000Z
obffelius,squad_milf,2023-04-11T18:36:54.000Z
nanocatalan,vvfU4csAaRG012f,2023-04-11T18:35:31.000Z
nanocatalan,QuimTorraiPla,2023-04-11T18:35:31.000Z
